10.2	-0.08022271
10.22	-0.04063693
10.24	-0.002386462
10.26	-0.009587448
10.28	-0.04441009
10.3	-0.03090572
10.32	0.05156132
10.34	0.1503789
10.36	0.168097
10.38	0.0777053
10.4	-0.05237549
10.42	-0.1847309
10.44	-0.2824168
10.46	-0.2407309
10.48	-0.07052392
10.5	0.03451568
10.52	0.003283796
10.54	0.01926627
10.56	0.1160342
10.58	0.187975
10.6	0.1933505
10.62	0.137567
10.64	0.07790715
10.66	0.06086277
10.68	0.04189063
10.7	0.00523153
10.72	0.02271389
10.74	0.0615654
10.76	0.09321572
10.78	0.1700113
10.8	0.2224708
10.82	0.1604657
10.84	0.1078332
10.86	0.1092616
10.88	0.0709608
10.9	-0.01605508
10.92	-0.1297142
10.94	-0.2488709
10.96	-0.2967004
10.98	-0.2140512
11	-0.05774672
11.02	0.07757619
11.04	0.1655317
11.06	0.2024663
11.08	0.2171645
11.1	0.2188687
11.12	0.1526611
11.14	0.02313206
11.16	-0.09092512
11.18	-0.1968728
11.2	-0.2529039
11.22	-0.1817195
11.24	-0.02614904
11.26	0.1283196
11.28	0.163001
11.3	0.06686668
11.32	-0.02383226
11.34	-0.02401656
11.36	0.01230546
11.38	-0.003494126
11.4	-0.05030224
11.42	-0.06616391
11.44	-0.0216723
11.46	0.06235531
11.48	0.07739089
11.5	-0.01917175
11.52	-0.111422
11.54	-0.1256419
11.56	-0.08532116
11.58	-0.02444832
11.6	0.02629688
11.62	0.02965233
11.64	0.0408517
11.66	0.1215433
11.68	0.1767467
11.7	0.1352739
11.72	0.07150313
11.74	0.03660871
11.76	0.0438707
11.78	0.05271416
11.8	0.03063104
11.82	-0.01093388
11.84	-0.06221
11.86	-0.0796528
11.88	-0.02207427
11.9	0.06054545
11.92	0.08100715
11.94	0.02992573
11.96	-0.01560763
11.98	0.02276406
12	0.08735085
12.02	0.04630691
12.04	-0.05928387
12.06	-0.1227488
12.08	-0.1150899
12.1	-0.05620592
12.12	-0.01560981
12.14	-0.02646247
12.16	-0.03747883
12.18	-0.07654481
12.2	-0.1340017
12.22	-0.154035
12.24	-0.1524547
12.26	-0.1444383
12.28	-0.1089631
12.3	-0.03729875
12.32	0.04913646
12.34	0.05139123
12.36	-0.007136398
12.38	-0.03424832
12.4	-0.03967506
12.42	-0.05322081
12.44	-0.08545305
12.46	-0.1222962
12.48	-0.1023156
12.5	-0.02961087
12.52	0.05023502
12.54	0.1024388
12.56	0.09945107
12.58	0.0319685
12.6	-0.08081308
12.62	-0.1690848
12.64	-0.1856106
12.66	-0.1379475
12.68	-0.05535826
12.7	0.03184104
12.72	0.053823
12.74	0.01536869
12.76	-0.000309121
12.78	0.05964506
12.8	0.1539558
12.82	0.183261
12.84	0.1454079
12.86	0.08853286
12.88	0.04226514
12.9	0.0224461
12.92	0.05171948
12.94	0.09703783
12.96	0.1315651
12.98	0.1245479
13	0.05147482
13.02	-0.034807
13.04	-0.09061219
13.06	-0.1051072
13.08	-0.07003018
13.1	-0.01940834
13.12	0.04046549
13.14	0.1353763
13.16	0.1886817
13.18	0.1601427
13.2	0.09669886
13.22	0.0152725
13.24	-0.07735445
13.26	-0.1243774
13.28	-0.08402758
13.3	-0.01095528
13.32	0.03582194
13.34	0.04400234
13.36	0.03957538
13.38	0.0422578
13.4	0.05949551
13.42	0.06467748
13.44	0.02087869
13.46	-0.0428613
13.48	-0.08473294
13.5	-0.1176386
13.52	-0.1371929
13.54	-0.1151108
13.56	-0.05429889
13.58	0.006451976
13.6	0.03334955
13.62	0.04274384
13.64	0.02023246
13.66	-0.02484129
13.68	-0.07107835
13.7	-0.129025
13.72	-0.1592487
13.74	-0.1110958
13.76	-0.04860083
13.78	-0.03011865
13.8	-0.01932721
13.82	0.01766763
13.84	0.05460197
13.86	0.05295986
13.88	0.02221697
13.9	-0.01142306
13.92	-0.0163708
13.94	0.01852268
13.96	0.0486228
13.98	0.05115206
14	0.07253093
14.02	0.123643
14.04	0.1302327
14.06	0.08363948
14.08	0.04020763
14.1	0.01291191
14.12	0.006597291
14.14	0.04041994
14.16	0.07841484
14.18	0.07231542
14.2	0.02874074
14.22	-0.008805759
14.24	-0.02033245
14.26	-0.02457607
14.28	-0.02932983
14.3	-0.005452291
14.32	0.04004963
14.34	0.06374431
14.36	0.05736927
14.38	0.03269558
14.4	0.000891581
14.42	-0.01521454
14.44	-0.02165114
14.46	-0.04235728
14.48	-0.06794969
14.5	-0.08027175
14.52	-0.08893209
14.54	-0.08588302
14.56	-0.05663004
14.58	-0.0437068
14.6	-0.05840522
14.62	-0.05517245
14.64	-0.03111105
14.66	-0.02290021
14.68	-0.03958767
14.7	-0.04159782
14.72	-0.01223252
14.74	0.02266149
14.76	0.03003616
14.78	0.007381957
14.8	-0.03275536
14.82	-0.059327
14.84	-0.04978045
14.86	-0.02671876
14.88	-0.02458726
14.9	-0.01861071
14.92	0.006858377
14.94	0.0300935
14.96	0.05381865
14.98	0.07010792
15	0.06831278
15.02	0.04882046
15.04	0.03289799
15.06	0.0303068
15.08	0.02649154
15.1	0.02576691
15.12	0.02313491
15.14	0.03451745
15.16	0.07614327
15.18	0.1103643
15.2	0.1048466
15.22	0.08468133
15.24	0.0592524
15.26	0.02140013
15.28	-0.006201792
15.3	-0.007242833
15.32	0.003344274
15.34	0.01200373
15.36	0.02346839
15.38	0.02978213
15.4	0.002823053
15.42	-0.02995995
15.44	-0.0369476
15.46	-0.0283799
15.48	-0.02225007
15.5	-0.02922704
15.52	-0.0400293
15.54	-0.05860376
15.56	-0.07820858
15.58	-0.07742363
15.6	-0.07391531
15.62	-0.08184112
15.64	-0.0875434
15.66	-0.06915352
15.68	-0.03405573
15.7	-0.01935777
15.72	-0.02716091
15.74	-0.02512148
15.76	0.006386034
15.78	0.02236926
15.8	0.004733283
15.82	0.003151736
15.84	0.02465313
15.86	0.02459175
15.88	0.01306538
15.9	0.02138809
15.92	0.04032928
15.94	0.04755068
15.96	0.04837666
15.98	0.04664246
16	0.043715
16.02	0.03571802
16.04	0.02071331
16.06	0.009890816
16.08	0.01297073
16.1	0.02681188
16.12	0.03220745
16.14	0.01202161
16.16	-0.009205112
16.18	-0.002646882
16.2	0.001769453
16.22	-0.01268409
16.24	-0.02997356
16.26	-0.03726698
16.28	-0.03287123
16.3	-0.03181076
16.32	-0.03086269
16.34	-0.01860266
16.36	-0.01186063
16.38	-0.01561456
16.4	-0.009454141
16.42	0.000613022
16.44	-0.00726156
16.46	-0.01891033
16.48	-0.01570798
16.5	-0.01405596
16.52	-0.001704203
16.54	0.03400575
16.56	0.04309426
16.58	-0.004549702
16.6	-0.05261278
16.62	-0.06407828
16.64	-0.0550828
16.66	-0.03955888
16.68	-0.02550332
16.7	-0.01491618
16.72	-0.002044005
16.74	0.01447959
16.76	0.02726005
16.78	0.02725979
16.8	0.02011959
16.82	0.02631049
16.84	0.04684277
16.86	0.0668141
16.88	0.07846253
16.9	0.07931926
16.92	0.06669152
16.94	0.04912685
16.96	0.05641958
16.98	0.08404111
17	0.08590755
17.02	0.04744356
17.04	0.00457247
17.06	-0.01153365
17.08	-0.01931672
17.1	-0.03571858
17.12	-0.04264511
17.14	-0.02843695
17.16	-0.02059339
17.18	-0.02318459
17.2	0.005170901
17.22	0.03838221
17.24	0.0229804
17.26	-0.02172617
17.28	-0.05000151
17.3	-0.03861892
17.32	-0.01328223
17.34	-0.01565892
17.36	-0.03084704
17.38	-0.03038842
17.4	-0.02074969
17.42	-0.01770005
17.44	-0.02258612
17.46	-0.02529949
17.48	-0.03587703
17.5	-0.0609488
17.52	-0.08050279
17.54	-0.08340011
17.56	-0.08122789
17.58	-0.07967793
17.6	-0.07863817
17.62	-0.07760848
17.64	-0.0648893
17.66	-0.03088306
17.68	-0.01099293
17.7	-0.02271298
17.72	-0.02664035
17.74	-4.96E-05
17.76	0.02959181
17.78	0.01968777
17.8	-0.01782808
17.82	-0.02558099
17.84	0.01803366
17.86	0.06692227
17.88	0.07104362
17.9	0.03456857
17.92	0.008119576
17.94	0.01227044
17.96	0.0282841
17.98	0.04120723
18	0.04181914
18.02	0.0331897
18.04	0.03160838
18.06	0.04135928
18.08	0.05518021
18.1	0.06695094
18.12	0.06808297
18.14	0.04953949
18.16	0.02279484
18.18	0.008331102
18.2	-0.006336758
18.22	-0.04058848
18.24	-0.06385556
18.26	-0.04931099
18.28	-0.02189353
18.3	-0.009725173
18.32	-0.005573931
18.34	0.000464227
18.36	0.002932494
18.38	-0.00054586
18.4	-0.01149068
18.42	-0.02073224
18.44	-0.01634655
18.46	-0.008074731
18.48	0.002655454
18.5	0.01802662
18.52	0.0226064
18.54	0.02046417
18.56	0.02550294
18.58	0.02440127
18.6	0.007356807
18.62	-0.003353501
18.64	0.003602582
18.66	0.007682425
18.68	0.000858428
18.7	-0.000580117
18.72	0.01580087
18.74	0.02372631
18.76	0.002194022
18.78	-0.01820631
18.8	-0.01442258
18.82	-0.002590856
18.84	0.003508615
18.86	-0.00042874
18.88	-0.006253229
18.9	-0.002530639
18.92	0.01973568
18.94	0.04275698
18.96	0.04318551
18.98	0.03317922
19	0.02622264
19.02	0.01564507
19.04	0.01067733
